LOG D'ÉTAT PAR STEP (temps continu)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Knight, HP=88.0, pos=(15.00,7.00), intent=attack(Knight)
- team=B, type=Knight, HP=94.0, pos=(15.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 48 | temps simulé = 9.60 s =====
- team=A, type=Pikeman, HP=55.0, pos=(13.52,6.88), intent=move_to(15.00,7.00)
- team=A, type=Pikeman, HP=55.0, pos=(13.56,7.00), intent=move_to(15.00,7.00)
- team=A, type=Pikeman, HP=55.0, pos=(13.52,7.12), intent=move_to(15.00,7.00)
- team=A, type=Pikeman, HP=55.0, pos=(13.56,9.00), intent=move_to(15.00,9.00)
- team=A, type=Pikeman, HP=55.0, pos=(13.52,9.12), intent=move_to(15.00,9.00)
- team=A, type=Knight, HP=82.0, pos=(14.16,7.00), intent=attack(Knight)
- team=A, type=Knight, HP=100.0, pos=(14.12,7.07), intent=attack(Knight)
- team=A, type=Knight, HP=78.0, pos=(14.16,9.00), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,6.66), intent=move_to(15.00,7.00)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,7.34), intent=move_to(15.00,7.00)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,9.34), intent=move_to(15.00,9.00)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,6.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,7.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,8.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,9.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Knight, HP=88.0, pos=(15.00,7.00), intent=attack(Knight)
- team=B, type=Knight, HP=94.0, pos=(15.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 49 | temps simulé = 9.80 s =====
- team=A, type=Pikeman, HP=55.0, pos=(13.74,6.90), intent=move_to(15.00,7.00)
- team=A, type=Pikeman, HP=55.0, pos=(13.78,7.00), intent=move_to(15.00,7.00)
- team=A, type=Pikeman, HP=55.0, pos=(13.74,7.10), intent=move_to(15.00,7.00)
- team=A, type=Pikeman, HP=55.0, pos=(13.78,9.00), intent=move_to(15.00,9.00)
- team=A, type=Pikeman, HP=55.0, pos=(13.74,9.10), intent=move_to(15.00,9.00)
- team=A, type=Knight, HP=82.0, pos=(14.16,7.00), intent=attack(Knight)
- team=A, type=Knight, HP=100.0, pos=(14.12,7.07), intent=attack(Knight)
- team=A, type=Knight, HP=78.0, pos=(14.16,9.00), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,6.66), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,7.34), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,9.34), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,6.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,7.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,8.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,9.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Knight, HP=72.0, pos=(15.00,7.00), intent=attack(Knight)
- team=B, type=Knight, HP=84.0, pos=(15.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 50 | temps simulé = 10.00 s =====
- team=A, type=Pikeman, HP=55.0, pos=(13.96,6.91), intent=move_to(15.00,7.00)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,7.00), intent=move_to(15.00,7.00)
- team=A, type=Pikeman, HP=55.0, pos=(13.96,7.09), intent=move_to(15.00,7.00)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,9.00), intent=move_to(15.00,9.00)
- team=A, type=Pikeman, HP=55.0, pos=(13.96,9.09), intent=move_to(15.00,9.00)
- team=A, type=Knight, HP=82.0, pos=(14.16,7.00), intent=attack(Knight)
- team=A, type=Knight, HP=100.0, pos=(14.12,7.07), intent=attack(Knight)
- team=A, type=Knight, HP=78.0, pos=(14.16,9.00), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,6.66), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,7.34), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,9.34), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,6.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,7.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,8.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,9.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Knight, HP=72.0, pos=(15.00,7.00), intent=attack(Knight)
- team=B, type=Knight, HP=84.0, pos=(15.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 51 | temps simulé = 10.20 s =====
- team=A, type=Pikeman, HP=55.0, pos=(14.18,6.93), intent=move_to(15.00,7.00)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,7.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.18,7.07), intent=move_to(15.00,7.00)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,9.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.18,9.07), intent=move_to(15.00,9.00)
- team=A, type=Knight, HP=82.0, pos=(14.16,7.00), intent=attack(Knight)
- team=A, type=Knight, HP=100.0, pos=(14.12,7.07), intent=attack(Knight)
- team=A, type=Knight, HP=78.0, pos=(14.16,9.00), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,6.66), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,7.34), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,9.34), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,6.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,7.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,8.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,9.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Knight, HP=62.0, pos=(15.00,7.00), intent=attack(Knight)
- team=B, type=Knight, HP=74.0, pos=(15.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 52 | temps simulé = 10.40 s =====
- team=A, type=Pikeman, HP=55.0, pos=(14.40,6.95), intent=move_to(15.00,7.00)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,7.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.40,7.05), intent=move_to(15.00,7.00)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,9.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.40,9.05), intent=move_to(15.00,9.00)
- team=A, type=Knight, HP=82.0, pos=(14.16,7.00), intent=attack(Knight)
- team=A, type=Knight, HP=100.0, pos=(14.12,7.07), intent=attack(Knight)
- team=A, type=Knight, HP=78.0, pos=(14.16,9.00), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,6.66), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,7.34), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,9.34), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,6.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,7.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,8.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,9.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Knight, HP=62.0, pos=(15.00,7.00), intent=attack(Knight)
- team=B, type=Knight, HP=74.0, pos=(15.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 53 | temps simulé = 10.60 s =====
- team=A, type=Pikeman, HP=47.0, pos=(14.40,6.95), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,7.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.40,7.05), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,9.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=47.0, pos=(14.40,9.05), intent=attack(Knight)
- team=A, type=Knight, HP=82.0, pos=(14.16,7.00), intent=attack(Knight)
- team=A, type=Knight, HP=100.0, pos=(14.12,7.07), intent=attack(Knight)
- team=A, type=Knight, HP=78.0, pos=(14.16,9.00), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,6.66), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,7.34), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,9.34), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,6.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,7.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,8.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,9.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Knight, HP=42.0, pos=(15.00,7.00), intent=attack(Pikeman)
- team=B, type=Knight, HP=64.0, pos=(15.00,9.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 54 | temps simulé = 10.80 s =====
- team=A, type=Pikeman, HP=47.0, pos=(14.40,6.95), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,7.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.40,7.05), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,9.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=47.0, pos=(14.40,9.05), intent=attack(Knight)
- team=A, type=Knight, HP=82.0, pos=(14.16,7.00), intent=attack(Knight)
- team=A, type=Knight, HP=100.0, pos=(14.12,7.07), intent=attack(Knight)
- team=A, type=Knight, HP=78.0, pos=(14.16,9.00), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,6.66), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,7.34), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,9.34), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,6.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,7.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,8.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,9.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Knight, HP=42.0, pos=(15.00,7.00), intent=attack(Pikeman)
- team=B, type=Knight, HP=64.0, pos=(15.00,9.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 55 | temps simulé = 11.00 s =====
- team=A, type=Pikeman, HP=47.0, pos=(14.40,6.95), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,7.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.40,7.05), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,9.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=47.0, pos=(14.40,9.05), intent=attack(Knight)
- team=A, type=Knight, HP=82.0, pos=(14.16,7.00), intent=attack(Knight)
- team=A, type=Knight, HP=100.0, pos=(14.12,7.07), intent=attack(Knight)
- team=A, type=Knight, HP=78.0, pos=(14.16,9.00), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,6.66), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,7.34), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,9.34), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,6.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,7.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,8.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,9.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Knight, HP=42.0, pos=(15.00,7.00), intent=attack(Pikeman)
- team=B, type=Knight, HP=64.0, pos=(15.00,9.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 56 | temps simulé = 11.20 s =====
- team=A, type=Pikeman, HP=39.0, pos=(14.40,6.95), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,7.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.40,7.05), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,9.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=31.0, pos=(14.40,9.05), intent=attack(Knight)
- team=A, type=Knight, HP=82.0, pos=(14.16,7.00), intent=attack(Knight)
- team=A, type=Knight, HP=100.0, pos=(14.12,7.07), intent=attack(Knight)
- team=A, type=Knight, HP=78.0, pos=(14.16,9.00), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,6.66), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,7.34), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,9.34), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,6.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,7.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,8.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,9.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Knight, HP=42.0, pos=(15.00,7.00), intent=attack(Pikeman)
- team=B, type=Knight, HP=64.0, pos=(15.00,9.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 57 | temps simulé = 11.40 s =====
- team=A, type=Pikeman, HP=39.0, pos=(14.40,6.95), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,7.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.40,7.05), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,9.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=31.0, pos=(14.40,9.05), intent=attack(Knight)
- team=A, type=Knight, HP=82.0, pos=(14.16,7.00), intent=attack(Knight)
- team=A, type=Knight, HP=100.0, pos=(14.12,7.07), intent=attack(Knight)
- team=A, type=Knight, HP=78.0, pos=(14.16,9.00), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,6.66), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,7.34), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,9.34), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,6.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,7.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,8.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,9.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Knight, HP=42.0, pos=(15.00,7.00), intent=attack(Pikeman)
- team=B, type=Knight, HP=64.0, pos=(15.00,9.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 58 | temps simulé = 11.60 s =====
- team=A, type=Pikeman, HP=39.0, pos=(14.40,6.95), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,7.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.40,7.05), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,9.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=31.0, pos=(14.40,9.05), intent=attack(Knight)
- team=A, type=Knight, HP=82.0, pos=(14.16,7.00), intent=attack(Knight)
- team=A, type=Knight, HP=100.0, pos=(14.12,7.07), intent=attack(Knight)
- team=A, type=Knight, HP=78.0, pos=(14.16,9.00), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,6.66), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,7.34), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,9.34), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,6.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,7.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,8.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,9.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Knight, HP=42.0, pos=(15.00,7.00), intent=attack(Pikeman)
- team=B, type=Knight, HP=64.0, pos=(15.00,9.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 59 | temps simulé = 11.80 s =====
- team=A, type=Pikeman, HP=39.0, pos=(14.40,6.95), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,7.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.40,7.05), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,9.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=31.0, pos=(14.40,9.05), intent=attack(Knight)
- team=A, type=Knight, HP=82.0, pos=(14.16,7.00), intent=attack(Knight)
- team=A, type=Knight, HP=100.0, pos=(14.12,7.07), intent=attack(Knight)
- team=A, type=Knight, HP=78.0, pos=(14.16,9.00), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,6.66), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,7.34), intent=attack(Knight)
- team=A, type=Crossbowman, HP=35.0, pos=(10.19,9.34), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,6.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,7.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,8.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,9.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Knight, HP=30.0, pos=(15.00,7.00), intent=attack(Pikeman)
- team=B, type=Knight, HP=58.0, pos=(15.00,9.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Pikeman)

===== STEP 60 | temps simulé = 12.00 s =====
- team=A, type=Pikeman, HP=39.0, pos=(14.40,6.95), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.00,7.00), intent=attack(Knight)
- team=A, type=Pikeman, HP=55.0, pos=(14.40,7.05), intent=attack(Knight)
